play_id,play_title,section,act,scene,scene_index_in_play,unit_index_in_play,type,speaker_original,speaker_normalized,original_text,vader_score,dl_score,dl2_score
king-lear,King Lear,main,1,1,1,77,speech,FRANCE,FRANCE,"Fairest Cordelia, that art most rich being poor,
Most choice forsaken, and most loved despised!
Thee and thy virtues here I seize upon,
Be it lawful I take up what’s cast away.
Gods, gods! 'Tis strange that from their cold’st
neglect
My love should kindle to inflamed respect.—
Thy dowerless daughter, King, thrown to my chance,
Is queen of us, of ours, and our fair France.
Not all the dukes of waterish Burgundy
Can buy this unprized precious maid of me.—
Bid them farewell, Cordelia, though unkind.
Thou losest here, a better where to find.",0.957,0.98951,0.85136
king-lear,King Lear,main,1,1,1,78,speech,LEAR,LEAR,"Thou hast her, France. Let her be thine, for we
Have no such daughter, nor shall ever see
That face of hers again. [To CORDELIA] Therefore be
gone
Without our grace, our love, our benison.—
Come, noble Burgundy.",0.1109,-0.98677,0.70275
king-lear,King Lear,main,1,1,1,79,stage_direction,,,Flourish,0.34,0.97923,0.02173
king-lear,King Lear,main,1,1,1,80,stage_direction,,,"Exeunt all but FRANCE, GONERIL, REGAN, and CORDELIA",0.0,-0.99685,0.10174
king-lear,King Lear,main,1,1,1,81,speech,FRANCE,FRANCE,Bid farewell to your sisters.,0.0,-0.99175,0.4019
king-lear,King Lear,main,1,1,1,82,speech,CORDELIA,CORDELIA,"The jewels of our father, with washed eyes
Cordelia leaves you. I know you what you are,
And like a sister am most loath to call
Your faults as they are named. Love well our father.
To your professèd bosoms I commit him.
But yet, alas, stood I within his grace,
I would prefer him to a better place.
So farewell to you both.",0.9873,0.98928,0.5209
king-lear,King Lear,main,1,1,1,83,speech,REGAN,REGAN,Prescribe not us our duty.,0.0,-0.9957,-0.39652
king-lear,King Lear,main,1,1,1,84,speech,GONERIL,GONERIL,"Let your study
Be to content your lord, who hath received you
At fortune’s alms. You have obedience scanted,
And well are worth the want that you have wanted.",0.7579,-0.9981,-0.45998
king-lear,King Lear,main,1,1,1,85,speech,CORDELIA,CORDELIA,"Time shall unfold what plighted cunning hides,
Who covers faults at last with shame derides.
Well may you prosper.",-0.6597,-0.97665,-0.35108
king-lear,King Lear,main,1,1,1,86,speech,FRANCE,FRANCE,"Come, my fair Cordelia.",0.3182,0.98303,0.49087
king-lear,King Lear,main,1,1,1,87,stage_direction,,,Exeunt FRANCE and CORDELIA,0.0,0.96106,0.17152
king-lear,King Lear,main,1,1,1,88,speech,GONERIL,GONERIL,"Sister, it is not a little I have to say of what most
nearly appertains to us both. I think our father will
hence tonight.",-0.0516,0.99549,-0.13078
king-lear,King Lear,main,1,1,1,89,speech,REGAN,REGAN,"That’s most certain, and with you. Next month with us.",0.34,0.99573,-0.08685
king-lear,King Lear,main,1,1,1,90,speech,GONERIL,GONERIL,"You see how full of changes his age is. The observation
we have made of it hath not been little. He always
loved our sister most, and with what poor judgment he
hath now cast her off appears too grossly.",-0.2415,-0.99476,0.0637
king-lear,King Lear,main,1,1,1,91,speech,REGAN,REGAN,"'Tis the infirmity of his age. Yet he hath ever but
slenderly known himself.",0.4748,-0.98462,-0.50499
king-lear,King Lear,main,1,1,1,92,speech,GONERIL,GONERIL,"The best and soundest of his time hath been but rash.
Then must we look from his age to receive not alone the
imperfections of long-engrafted condition, but
therewithal the unruly waywardness that infirm and
choleric years bring with them.",-0.8934,-0.96386,-0.68483
king-lear,King Lear,main,1,1,1,93,speech,REGAN,REGAN,"Such unconstant starts are we like to have from him as
this of Kent’s banishment.",0.3612,-0.99235,-0.45356
king-lear,King Lear,main,1,1,1,94,speech,GONERIL,GONERIL,"There is further compliment of leave-taking between
France and him. Pray you, let’s sit together. If our
father carry authority with such dispositions as he
bears, this last surrender of his will but offend us.",0.34,-0.98311,-0.36779
king-lear,King Lear,main,1,1,1,95,speech,REGAN,REGAN,We shall further think on ’t.,0.0,0.98351,-0.39156
king-lear,King Lear,main,1,1,1,96,speech,GONERIL,GONERIL,"We must do something, and i' th' heat.",-0.128,-0.9717,-0.20556
king-lear,King Lear,main,1,1,1,97,stage_direction,,,Exeunt,0.0,-0.98874,-0.13698
king-lear,King Lear,main,1,2,2,98,stage_direction,,,"Enter EDMUND the bastard, with a letter",0.0,0.97073,0.00568
king-lear,King Lear,main,1,2,2,99,speech,EDMUND,EDMUND,"Thou, nature, art my goddess. To thy law
My services are bound. Wherefore should I
Stand in the plague of custom and permit
The curiosity of nations to deprive me
For that I am some twelve or fourteen moonshines
Lag of a brother? Why “bastard?” Wherefore “base?”
When my dimensions are as well compact,
My mind as generous, and my shape as true
As honest madam’s issue? Why brand they us
With “base,” with “baseness,” “bastardy,” “base,”
“base”—
Who in the lusty stealth of nature take
More composition and fierce quality
Than doth within a dull, stale, tirèd bed
Go to th' creating a whole tribe of fops
Got ’tween a sleep and wake? Well then,
Legitimate Edgar, I must have your land.
Our father’s love is to the bastard Edmund
As to the legitimate.— Fine word, “legitimate!”—
Well, my legitimate, if this letter speed
And my invention thrive, Edmund the base
Shall top th' legitimate. I grow, I prosper.
Now, gods, stand up for bastards!",-0.9813,0.32381,0.58202
king-lear,King Lear,main,1,2,2,100,stage_direction,,,Enter GLOUCESTER. EDMUND looks over his letter,0.0,0.97972,-0.00466
king-lear,King Lear,main,1,2,2,101,speech,GLOUCESTER,GLOUCESTER,"Kent banished thus? And France in choler parted?
And the king gone tonight, prescribed his power
Confined to exhibition? All this done
Upon the gad?—Edmund, how now? What news?",-0.3604,-0.99792,-0.65385
king-lear,King Lear,main,1,2,2,102,speech,EDMUND,EDMUND,"[pocketing the letter] So please your lordship, none.",-0.296,-0.99772,-0.75826
king-lear,King Lear,main,1,2,2,103,speech,GLOUCESTER,GLOUCESTER,Why so earnestly seek you to put up that letter?,0.0,-0.99889,-0.08862
king-lear,King Lear,main,1,2,2,104,speech,EDMUND,EDMUND,"I know no news, my lord.",0.0,-0.99858,-0.75102
king-lear,King Lear,main,1,2,2,105,speech,GLOUCESTER,GLOUCESTER,What paper were you reading?,0.0,0.44416,-0.01095
king-lear,King Lear,main,1,2,2,106,speech,EDMUND,EDMUND,"Nothing, my lord.",0.0,-0.99685,-0.75318
king-lear,King Lear,main,1,2,2,107,speech,GLOUCESTER,GLOUCESTER,"No? What needed, then, that terrible dispatch of it
into your pocket? The quality of nothing hath not such
need to hide itself. Let’s see. Come, if it be nothing,
I shall not need spectacles.",-0.7421,-0.99551,-0.07486
king-lear,King Lear,main,1,2,2,108,speech,EDMUND,EDMUND,"I beseech you, sir, pardon me. It is a letter from my
brother that I have not all o'er-read. And for so much
as I have perused, I find it not fit for your
o'erlooking.",0.316,-0.99875,-0.72023
king-lear,King Lear,main,1,2,2,109,speech,GLOUCESTER,GLOUCESTER,"Give me the letter, sir.",0.0,-0.97923,0.29881
king-lear,King Lear,main,1,2,2,110,speech,EDMUND,EDMUND,"I shall offend, either to detain or give it. The
contents, as in part I understand them, are to blame.",-0.6369,-0.99256,-0.03699
king-lear,King Lear,main,1,2,2,111,speech,GLOUCESTER,GLOUCESTER,"[taking the letter] Let’s see, let’s see.",0.0,0.9744,0.12498
king-lear,King Lear,main,1,2,2,112,speech,EDMUND,EDMUND,"I hope, for my brother’s justification, he wrote this
but as an essay or taste of my virtue.",0.6908,0.96055,-0.02679
king-lear,King Lear,main,1,2,2,113,speech,GLOUCESTER,GLOUCESTER,"[reads] “This policy and reverence of age makes the
world bitter to the best of our times, keeps our
fortunes from us till our oldness cannot relish them. I
begin to find an idle and fond bondage in the oppression
of aged tyranny, who sways not as it hath power but as
it is suffered. Come to me, that of this I may speak
more. If our father would sleep till I waked him, you
should enjoy half his revenue forever, and live the
beloved of your brother,
Edgar.”
Hum, conspiracy? “'Sleep till I wake him, you should
enjoy half his revenue”—my son Edgar? Had he a hand to
write this, a heart and brain to breed it in? When came
this to you? Who brought it?",0.816,-0.99302,-0.70953
king-lear,King Lear,main,1,2,2,114,speech,EDMUND,EDMUND,"It was not brought me, my lord. There’s the cunning of
it.
I found it thrown in at the casement of my closet.",0.0,0.98644,-0.66003
king-lear,King Lear,main,1,2,2,115,speech,GLOUCESTER,GLOUCESTER,You know the character to be your brother’s?,0.3182,-0.99852,-0.09996
king-lear,King Lear,main,1,2,2,116,speech,EDMUND,EDMUND,"If the matter were good, my lord, I durst swear it
were his.
But in respect of that, I would fain think it were not.",0.2144,-0.99569,-0.55279
king-lear,King Lear,main,1,2,2,117,speech,GLOUCESTER,GLOUCESTER,It is his.,0.0,0.99697,0.09456
king-lear,King Lear,main,1,2,2,118,speech,EDMUND,EDMUND,"It is his hand, my lord, but I hope his heart is not in
the contents.",0.5927,-0.99887,0.23341
king-lear,King Lear,main,1,2,2,119,speech,GLOUCESTER,GLOUCESTER,Hath he never heretofore sounded you in this business?,0.3612,-0.99849,-0.01982
king-lear,King Lear,main,1,2,2,120,speech,EDMUND,EDMUND,"Never, my lord. But I have heard him oft maintain it to
be fit that, sons at perfect age and fathers declined,
the father should be as ward to the son, and the son
manage his revenue.",-0.1154,-0.97093,-0.34526
king-lear,King Lear,main,1,2,2,121,speech,GLOUCESTER,GLOUCESTER,"O villain, villain! His very opinion in the letter!
Abhorred villain! Unnatural, detested, brutish
villain—worse than brutish! Go, sirrah, seek him. I’ll
apprehend him. Abominable villain! Where is he?",-0.976,-0.99642,-0.68361
king-lear,King Lear,main,1,2,2,122,speech,EDMUND,EDMUND,"I do not well know, my lord. If it shall please you to
suspend your indignation against my brother till you
can derive from him better testimony of his intent, you
shall run a certain course— where if you violently
proceed against him, mistaking his purpose, it would
make a great gap in your own honor and shake in pieces
the heart of his obedience. I dare pawn down my life for
him that he hath wrote this to feel my affection to
your honor and to no other pretense of danger.",-0.8442,-0.98394,-0.8172
king-lear,King Lear,main,1,2,2,123,speech,GLOUCESTER,GLOUCESTER,Think you so?,0.0,0.99007,-0.07398
king-lear,King Lear,main,1,2,2,124,speech,EDMUND,EDMUND,"If your honor judge it meet, I will place you where you
shall hear us confer of this and by an auricular
assurance have your satisfaction—and that without any
further delay than this very evening.",0.5859,-0.92792,0.11794
king-lear,King Lear,main,1,2,2,125,speech,GLOUCESTER,GLOUCESTER,He cannot be such a monster—,0.0,-0.99502,-0.59792
king-lear,King Lear,main,1,2,2,126,speech,EDMUND,EDMUND,"Nor is not, sure.",0.3182,-0.99338,-0.14596
king-lear,King Lear,main,1,2,2,127,speech,GLOUCESTER,GLOUCESTER,"To his father, that so tenderly and entirely loves
him. Heaven and earth! Edmund, seek him out, wind me
into him, I pray you. Frame the business after your own
wisdom. I would unstate myself to be in a due
resolution.",0.9661,0.99023,0.76538
king-lear,King Lear,main,1,2,2,128,speech,EDMUND,EDMUND,"I will seek him, sir, presently, convey the business as
I shall find means, and acquaint you withal.",0.6369,0.99168,0.43566
king-lear,King Lear,main,1,2,2,129,speech,GLOUCESTER,GLOUCESTER,"These late eclipses in the sun and moon portend no good
to us. Though the wisdom of nature can reason it thus
and thus, yet nature finds itself scourged by the
sequent effects. Love cools, friendship falls off,
brothers divide, in cities mutinies, in countries
discord, in palaces treason, and the bond cracked ’twixt
son and father. This villain of mine comes under the
prediction—there’s son against father. The king falls
from bias of nature—there’s father against child. We
have seen the best of our time. Machinations,
hollowness, treachery, and all ruinous disorders follow
us disquietly to our graves. Find out this villain,
Edmund. It shall lose thee nothing. Do it carefully.—And
the noble and true-hearted Kent banished, his offense
honesty! 'Tis strange, strange.",-0.9785,-0.87359,-0.80034
king-lear,King Lear,main,1,2,2,130,stage_direction,,,Exit GLOUCESTER,0.0,-0.99532,0.0091
