play_id,play_title,section,act,scene,scene_index_in_play,unit_index_in_play,type,speaker_original,speaker_normalized,original_text,vader_score,dl_score,dl2_score
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,21,speech,PRINCE HENRY,PRINCE HENRY,"Thou sayest well, and it holds well too, for the
fortune of us that are the moon’s men doth ebb and flow
like the sea, being governed, as the sea is, by the
moon. As for proof now: a purse of gold most resolutely
snatched on Monday night and most dissolutely spent on
Tuesday morning, got with swearing “Lay by” and spent
with crying “Bring in”; now in as low an ebb as the foot
of the ladder, and by and by in as high a flow as the
ridge of the gallows.",-0.6705,0.9938,-0.02879
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,22,speech,FALSTAFF,FALSTAFF,"By the Lord, thou sayest true, lad. And is not my
hostess of the tavern a most sweet wench?",0.6478,-0.901,0.54816
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,23,speech,PRINCE HENRY,PRINCE HENRY,"As the honey of Hybla, my old lad of the castle. And is
not a buff jerkin a most sweet robe of durance?",-0.3182,0.98906,-0.15366
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,24,speech,FALSTAFF,FALSTAFF,"How now, how now, mad wag? What, in thy quips and thy
quiddities? What a plague have I to do with a buff
jerkin?",-0.2593,-0.99894,-0.19852
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,25,speech,PRINCE HENRY,PRINCE HENRY,"Why, what a pox have I to do with my hostess of the
tavern?",0.2732,-0.99896,-0.00798
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,26,speech,FALSTAFF,FALSTAFF,"Well, thou hast called her to a reckoning many a time
and oft.",0.2732,-0.99898,0.12271
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,27,speech,PRINCE HENRY,PRINCE HENRY,Did I ever call for thee to pay thy part?,-0.1027,-0.99781,-0.03668
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,28,speech,FALSTAFF,FALSTAFF,"No, I’ll give thee thy due. Thou hast paid all there.",0.4215,0.98754,0.42962
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,29,speech,PRINCE HENRY,PRINCE HENRY,"Yea, and elsewhere, so far as my coin would stretch,
and where it would not, I have used my credit.",0.5994,-0.99031,-0.16863
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,30,speech,FALSTAFF,FALSTAFF,"Yea, and so used it that were it not here apparent that
thou art heir apparent— But I prithee, sweet wag, shall
there be gallows standing in England when thou art king?
And resolution thus fubbed as it is with the rusty curb
of old father Antic the law? Do not thou, when thou art
king, hang a thief.",-0.4323,-0.98728,-0.50681
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,31,speech,PRINCE HENRY,PRINCE HENRY,"No, thou shalt.",0.0,-0.9875,-0.51733
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,32,speech,FALSTAFF,FALSTAFF,"Shall I? O rare! By the Lord, I’ll be a brave judge.",0.8268,0.99553,0.80909
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,33,speech,PRINCE HENRY,PRINCE HENRY,"Thou judgest false already: I mean thou shalt have the
hanging of the thieves, and so become a rare hangman.",-0.1759,-0.99584,0.28263
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,34,speech,FALSTAFF,FALSTAFF,"Well, Hal, well, and in some sort it jumps with my
humor as well as waiting in the court, I can tell you.",0.4767,-0.9881,-0.39563
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,35,speech,PRINCE HENRY,PRINCE HENRY,For obtaining of suits?,0.0,-0.99773,-0.01705
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,36,speech,FALSTAFF,FALSTAFF,"Yea, for obtaining of suits, whereof the hangman hath
no lean wardrobe. 'Sblood, I am as melancholy as a gib
cat or a lugged bear.",-0.7506,-0.9984,-0.65929
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,37,speech,PRINCE HENRY,PRINCE HENRY,"Or an old lion, or a lover’s lute.",0.0,-0.94291,-0.01904
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,38,speech,FALSTAFF,FALSTAFF,"Yea, or the drone of a Lincolnshire bagpipe.",0.2023,-0.99122,-0.06787
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,39,speech,PRINCE HENRY,PRINCE HENRY,"What sayest thou to a hare, or the melancholy of
Moorditch?",-0.4767,-0.9906,-0.04879
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,40,speech,FALSTAFF,FALSTAFF,"Thou hast the most unsavory similes, and art indeed the
most comparative, rascaliest, sweet young prince. But,
Hal, I prithee trouble me no more with vanity. I would
to God thou and I knew where a commodity of good names
were to be bought. An old lord of the council rated me
the other day in the street about you, sir, but I marked
him not, and yet he talked very wisely, but I regarded
him not, and yet he talked wisely, and in the street,
too.",0.9709,-0.99782,-0.32446
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,41,speech,PRINCE HENRY,PRINCE HENRY,"Thou didst well, for wisdom cries out in the streets
and no man regards it.",0.4215,0.99715,0.24811
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,42,speech,FALSTAFF,FALSTAFF,"O, thou hast damnable iteration, and art indeed able to
corrupt a saint. Thou hast done much harm upon me, Hal,
God forgive thee for it. Before I knew thee, Hal, I
knew nothing, and now am I, if a man should speak truly,
little better than one of the wicked. I must give over
this life, and I will give it over. By the Lord, an I do
not, I am a villain. I’ll be damned for never a king’s
son in Christendom.",-0.7658,-0.99603,0.54824
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,43,speech,PRINCE HENRY,PRINCE HENRY,"Where shall we take a purse tomorrow, Jack?",-0.5719,-0.98406,0.00242
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,44,speech,FALSTAFF,FALSTAFF,"Zounds, where thou wilt, lad. I’ll make one. An I do
not, call me villain and baffle me.",0.0772,-0.98905,-0.08124
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,45,speech,PRINCE HENRY,PRINCE HENRY,"I see a good amendment of life in thee, from praying to
purse-taking.",-0.296,0.99518,0.41375
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,46,speech,FALSTAFF,FALSTAFF,"Why, Hal, ’tis my vocation, Hal. 'Tis no sin for a man
to labor in his vocation.",0.4449,0.995,-0.52726
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,47,stage_direction,,,Enter POINS,0.0,0.97866,0.01035
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,48,speech,FALSTAFF,FALSTAFF,"Poins!—Now shall we know if Gadshill have set a match.
O, if men were to be saved by merit, what hole in hell
were hot enough for him? This is the most omnipotent
villain that ever cried “Stand!” to a true man.",-0.3662,-0.98274,0.34707
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,49,speech,PRINCE HENRY,PRINCE HENRY,"Good morrow, Ned.",0.4404,0.99709,-0.38257
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,50,speech,POINS,POINS,"Good morrow, sweet Hal.—What says Monsieur Remorse?
What says Sir John Sack-and-Sugar? Jack, how agrees the
devil and thee about thy soul that thou soldest him on
Good Friday last for a cup of Madeira and a cold capon’s
leg?",-0.3485,0.97969,-0.54684
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,51,speech,PRINCE HENRY,PRINCE HENRY,"Sir John stands to his word. The devil shall have his
bargain, for he was never yet a breaker of proverbs. He
will give the devil his due.",-0.8402,0.98719,0.35796
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,52,speech,POINS,POINS,"[To FALSTAFF] Then art thou damned for keeping thy word
with the devil.",-0.7906,-0.99455,0.28919
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,53,speech,PRINCE HENRY,PRINCE HENRY,Else he had been damned for cozening the devil.,-0.891,-0.98817,-0.48085
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,54,speech,POINS,POINS,"But, my lads, my lads, tomorrow morning, by four
o'clock, early at Gad’s Hill, there are pilgrims going
to Canterbury with rich offerings, and traders riding to
London with fat purses. I have vizards for you all. You
have horses for yourselves. Gadshill lies tonight in
Rochester. I have bespoke supper tomorrow night in
Eastcheap. We may do it as secure as sleep. If you will
go, I will stuff your purses full of crowns. If you will
not, tarry at home and be hanged.",0.876,0.98089,0.44328
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,55,speech,FALSTAFF,FALSTAFF,"Hear ye, Yedward, if I tarry at home and go not, I’ll
hang you for going.",0.0,-0.99469,0.0664
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,56,speech,POINS,POINS,"You will, chops?",0.0,-0.99008,-0.05202
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,57,speech,FALSTAFF,FALSTAFF,"Hal, wilt thou make one?",0.296,0.99625,-0.00654
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,58,speech,PRINCE HENRY,PRINCE HENRY,"Who, I rob? I a thief? not I, by my faith.",-0.7399,-0.98453,-0.82707
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,59,speech,FALSTAFF,FALSTAFF,"There’s neither honesty, manhood, nor good fellowship
in thee, nor thou cam’st not of the blood royal, if thou
darest not stand for ten shillings.",0.5935,-0.99899,-0.14955
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,60,speech,PRINCE HENRY,PRINCE HENRY,"Well then, once in my days I’ll be a madcap.",-0.2023,-0.9789,0.35537
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,61,speech,FALSTAFF,FALSTAFF,"Why, that’s well said.",0.4404,0.99746,0.45964
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,62,speech,PRINCE HENRY,PRINCE HENRY,"Well, come what will, I’ll tarry at home.",0.2732,-0.99669,0.15238
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,63,speech,FALSTAFF,FALSTAFF,"By the Lord, I’ll be a traitor then when thou art king.",0.2732,-0.99532,0.31864
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,64,speech,PRINCE HENRY,PRINCE HENRY,I care not.,-0.3875,-0.98225,-0.62527
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,65,speech,POINS,POINS,"Sir John, I prithee, leave the Prince and me alone. I
will lay him down such reasons for this adventure that
he shall go.",0.4588,0.98806,-0.36719
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,66,speech,FALSTAFF,FALSTAFF,"Well, God give thee the spirit of persuasion, and him
the ears of profiting, that what thou speakest may move,
and what he hears may be believed, that the true prince
may, for recreation sake, prove a false thief, for the
poor abuses of the time want countenance. Farewell. You
shall find me in Eastcheap.",0.8442,-0.95804,0.08447
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,67,speech,PRINCE HENRY,PRINCE HENRY,"Farewell, thou latter spring. Farewell, All-hallown
summer.",0.0,-0.99586,0.02059
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,68,stage_direction,,,Exit FALSTAFF,0.0,-0.99454,0.00751
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,69,speech,POINS,POINS,"Now, my good sweet honey lord, ride with us tomorrow. I
have a jest to execute that I cannot manage alone.
Falstaff, Peto, Bardolph, and Gadshill shall rob those
men that we have already waylaid. Yourself and I will
not be there. And when they have the booty, if you and I
do not rob them, cut this head off from my shoulders.",-0.2649,0.97391,0.48701
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,70,speech,PRINCE HENRY,PRINCE HENRY,How shall we part with them in setting forth?,0.0,-0.99611,-0.01139
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,71,speech,POINS,POINS,"Why, we will set forth before or after them, and
appoint them a place of meeting, wherein it is at our
pleasure to fail; and then will they adventure upon the
exploit themselves, which they shall have no sooner
achieved but we’ll set upon them.",-0.296,-0.99579,-0.11837
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,72,speech,PRINCE HENRY,PRINCE HENRY,"Yea, but ’tis like that they will know us by our
horses, by our habits, and by every other appointment to
be ourselves.",0.1154,0.98797,-0.04452
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,73,speech,POINS,POINS,"Tut, our horses they shall not see; I’ll tie them in
the wood. Our vizards we will change after we leave
them. And, sirrah, I have cases of buckram for the
nonce, to immask our noted outward garments.",-0.1531,0.96839,0.13473
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,74,speech,PRINCE HENRY,PRINCE HENRY,"Yea, but I doubt they will be too hard for us.",-0.4215,-0.9982,-0.44499
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,75,speech,POINS,POINS,"Well, for two of them, I know them to be as true-bred
cowards as ever turned back; and for the third, if he
fight longer than he sees reason, I’ll forswear arms.
The virtue of this jest will be the incomprehensible lies
that this same fat rogue will tell us when we meet at
supper: how thirty at least he fought with, what wards,
what blows, what extremities he endured; and in the
reproof of this lies the jest.",-0.4215,-0.99784,-0.49987
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,76,speech,PRINCE HENRY,PRINCE HENRY,"Well, I’ll go with thee. Provide us all things
necessary and meet me tomorrow night in Eastcheap. There
I’ll sup. Farewell.",0.2263,0.98757,0.51743
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,77,speech,POINS,POINS,"Farewell, my lord.",0.0,0.96229,0.70998
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,78,stage_direction,,,Exit POINS,0.0,-0.99094,-0.02025
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,79,speech,PRINCE HENRY,PRINCE HENRY,"I know you all, and will awhile uphold
The unyoked humor of your idleness.
Yet herein will I imitate the sun,
Who doth permit the base contagious clouds
To smother up his beauty from the world,
That, when he please again to be himself,
Being wanted, he may be more wondered at
By breaking through the foul and ugly mists
Of vapors that did seem to strangle him.
If all the year were playing holidays,
To sport would be as tedious as to work,
But when they seldom come, they wished for come,
And nothing pleaseth but rare accidents.
So when this loose behavior I throw off
And pay the debt I never promisèd,
By how much better than my word I am,
By so much shall I falsify men’s hopes;
And, like bright metal on a sullen ground,
My reformation, glitt'ring o'er my fault,
Shall show more goodly and attract more eyes
Than that which hath no foil to set it off.
I’ll so offend to make offense a skill,
Redeeming time when men think least I will.",0.8357,0.99546,-0.58459
henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,80,stage_direction,,,Exit,0.0,-0.99615,0.01202
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,81,stage_direction,,,"Enter the KING, NORTHUMBERLAND, WORCESTER, HOTSPUR, Sir Walter BLUNT, with others",0.0,0.98064,0.29274
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,82,speech,KING,KING,"My blood hath been too cold and temperate,
Unapt to stir at these indignities,
And you have found me, for accordingly
You tread upon my patience. But be sure
I will from henceforth rather be myself,
Mighty and to be feared, than my condition,
Which hath been smooth as oil, soft as young down,
And therefore lost that title of respect
Which the proud soul ne'er pays but to the proud.",0.669,0.98956,-0.77325
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,83,speech,WORCESTER,WORCESTER,"Our house, my sovereign liege, little deserves
The scourge of greatness to be used on it,
And that same greatness too which our own hands
Have holp to make so portly.",-0.4588,-0.98149,0.49765
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,84,speech,NORTHUMBERLAND,NORTHUMBERLAND,My lord—,0.0,0.96598,0.44336
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,85,speech,KING,KING,"Worcester, get thee gone; for I do see
Danger and disobedience in thine eye.
O sir, your presence is too bold and peremptory,
And majesty might never yet endure
The moody frontier of a servant brow.
You have good leave to leave us. When we need
Your use and counsel, we shall send for you.",-0.7906,-0.99456,-0.63823
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,86,stage_direction,,,Exit WORCESTER,0.0,-0.99386,0.01136
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,87,speech,KING,KING,[To NORTHUMBERLAND] You were about to speak.,0.0,0.98841,-0.40661
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,88,speech,NORTHUMBERLAND,NORTHUMBERLAND,"Yea, my good lord.
Those prisoners in your Highness' name demanded,
Which Harry Percy here at Holmedon took,
Were, as he says, not with such strength denied
As is delivered to your Majesty:
Either envy, therefore, or misprison
Is guilty of this fault, and not my son.",-0.6537,-0.97793,-0.65844
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,89,speech,HOTSPUR,HOTSPUR,"My liege, I did deny no prisoners.
But I remember, when the fight was done,
When I was dry with rage and extreme toil,
Breathless and faint, leaning upon my sword,
Came there a certain lord, neat, and trimly dressed,
Fresh as a bridegroom, and his chin new reaped
Showed like a stubble land at harvest home.
He was perfumèd like a milliner,
And ’twixt his finger and his thumb he held
A pouncet box, which ever and anon
He gave his nose and took ’t away again,
Who therewith angry, when it next came there,
Took it in snuff; and still he smiled and talked.
And as the soldiers bore dead bodies by,
He called them untaught knaves, unmannerly,
To bring a slovenly unhandsome corse
Betwixt the wind and his nobility.
With many holiday and lady terms
He questioned me; amongst the rest demanded
My prisoners in your Majesty’s behalf.
I then, all smarting with my wounds being cold,
To be so pestered with a popinjay,
Out of my grief and my impatience
Answered neglectingly I know not what—
He should, or he should not; for he made me mad
To see him shine so brisk and smell so sweet
And talk so like a waiting-gentlewoman
Of guns, and drums, and wounds—God save the mark!—
And telling me the sovereignest thing on earth
Was parmacety for an inward bruise,
And that it was great pity, so it was,
This villanous saltpeter should be digged
Out of the bowels of the harmless earth,
Which many a good tall fellow had destroyed
So cowardly, and but for these vile guns
He would himself have been a soldier.
This bald unjointed chat of his, my lord,
I answered indirectly, as I said,
And I beseech you, let not his report
Come current for an accusation
Betwixt my love and your high Majesty.",-0.9894,-0.99703,-0.20872
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,90,speech,BLUNT,BLUNT,"The circumstance considered, good my lord,
Whate'er Lord Harry Percy then had said
To such a person and in such a place,
At such a time, with all the rest retold,
May reasonably die and never rise
To do him wrong or any way impeach
What then he said, so he unsay it now.",0.1665,0.9938,-0.65764
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,91,speech,KING,KING,"Why, yet he doth deny his prisoners,
But with proviso and exception
That we at our own charge shall ransom straight
His brother-in-law, the foolish Mortimer,
Who, on my soul, hath willfully betrayed
The lives of those that he did lead to fight
Against that great magician, damned Glendower,
Whose daughter, as we hear, the Earl of March
Hath lately married. Shall our coffers then
Be emptied to redeem a traitor home?
Shall we buy treason and indent with fears
When they have lost and forfeited themselves?
No, on the barren mountains let him starve,
For I shall never hold that man my friend
Whose tongue shall ask me for one penny cost
To ransom home revolted Mortimer.",-0.9619,-0.99655,-0.78094
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,92,speech,HOTSPUR,HOTSPUR,"Revolted Mortimer!
He never did fall off, my sovereign liege,
But by the chance of war. To prove that true
Needs no more but one tongue for all those wounds,
Those mouthèd wounds, which valiantly he took
When on the gentle Severn’s sedgy bank
In single opposition hand to hand
He did confound the best part of an hour
In changing hardiment with great Glendower.
Three times they breathed, and three times did they
drink,
Upon agreement, of swift Severn’s flood,
Who then, affrighted with their bloody looks,
Ran fearfully among the trembling reeds
And hid his crisp head in the hollow bank,
Bloodstainèd with these valiant combatants.
Never did bare and rotten policy
Color her working with such deadly wounds,
Nor could the noble Mortimer
Receive so many, and all willingly.
Then let not him be slandered with revolt.",-0.946,0.98847,-0.84968
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,93,speech,KING,KING,"Thou dost belie him, Percy; thou dost belie him.
He never did encounter with Glendower.
I tell thee, he durst as well have met the devil alone
As Owen Glendower for an enemy.
Art thou not ashamed? But, sirrah, henceforth
Let me not hear you speak of Mortimer.
Send me your prisoners with the speediest means,
Or you shall hear in such a kind from me
As will displease you.— My lord Northumberland,
We license your departure with your son.—
Send us your prisoners, or you will hear of it.",-0.955,-0.99615,-0.77563
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,94,stage_direction,,,"Exit KING Henry, BLUNT, and train",0.0,-0.97667,-0.08731
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,95,speech,HOTSPUR,HOTSPUR,"An if the devil come and roar for them,
I will not send them. I will after straight
And tell him so, for I will ease my heart,
Albeit I make a hazard of my head.",-0.5615,-0.98918,-0.66835
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,96,speech,NORTHUMBERLAND,NORTHUMBERLAND,"What, drunk with choler? stay and pause awhile.
Here comes your uncle.",-0.7269,-0.98721,0.1479
henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,97,stage_direction,,,Enter WORCESTER,0.0,0.96684,0.02097
